2.102000	/leap_motion_right	4	ffff	1.64313	0.80301	0.86810	0.02726
2.108000	/leap_motion_right	4	ffff	1.64300	0.80298	0.86809	0.01437
2.114000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.120000	/leap_motion_right	4	ffff	1.64289	0.80283	0.86796	0.02439
2.132000	/leap_motion_right	4	ffff	1.64272	0.80275	0.86794	0.01980
2.132000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.138000	/leap_motion_right	4	ffff	1.64260	0.80261	0.86784	0.02204
2.150000	/leap_motion_right	4	ffff	1.64252	0.80249	0.86775	0.01837
2.150000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.156000	/leap_motion_right	4	ffff	1.64246	0.80242	0.86760	0.01760
2.168000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.168000	/leap_motion_right	4	ffff	1.64230	0.80241	0.86768	0.01921
2.174000	/leap_motion_right	4	ffff	1.64238	0.80232	0.86742	0.02976
2.180000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.186000	/leap_motion_right	4	ffff	1.64240	0.80228	0.86728	0.01608
2.198000	/leap_motion_right	4	ffff	1.64234	0.80222	0.86721	0.01146
2.198000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.204000	/leap_motion_right	4	ffff	1.64234	0.80212	0.86715	0.01196
2.216000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.216000	/leap_motion_right	4	ffff	1.64238	0.80201	0.86701	0.02000
2.222000	/leap_motion_right	4	ffff	1.64249	0.80205	0.86713	0.01750
2.228000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.234000	/leap_motion_right	4	ffff	1.64256	0.80193	0.86706	0.01688
2.240000	/leap_motion_right	4	ffff	1.64251	0.80195	0.86712	0.00889
2.246000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.252000	/leap_motion_right	4	ffff	1.64258	0.80182	0.86700	0.02032
2.264000	/leap_motion_right	4	ffff	1.64252	0.80177	0.86698	0.00866
2.264000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.270000	/leap_motion_right	4	ffff	1.64246	0.80174	0.86688	0.01221
2.282000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.282000	/leap_motion_right	4	ffff	1.64245	0.80174	0.86689	0.00066
2.288000	/leap_motion_right	4	ffff	1.64252	0.80165	0.86682	0.01317
2.299000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.299000	/leap_motion_right	4	ffff	1.64235	0.80168	0.86690	0.01937
2.311000	/leap_motion_right	4	ffff	1.64228	0.80169	0.86692	0.00783
2.311000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.317000	/leap_motion_right	4	ffff	1.64224	0.80169	0.86679	0.01446
2.323000	/leap_motion_right	4	ffff	1.64228	0.80160	0.86678	0.01126
2.329000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.335000	/leap_motion_right	4	ffff	1.64221	0.80156	0.86684	0.00985
2.347000	/leap_motion_right	4	ffff	1.64212	0.80154	0.86677	0.01262
2.347000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.353000	/leap_motion_right	4	ffff	1.64209	0.80149	0.86664	0.01516
2.365000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.365000	/leap_motion_right	4	ffff	1.64197	0.80152	0.86664	0.01295
2.371000	/leap_motion_right	4	ffff	1.64185	0.80150	0.86665	0.01344
2.383000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.383000	/leap_motion_right	4	ffff	1.64178	0.80148	0.86655	0.01246
2.395000	/leap_motion_right	4	ffff	1.64169	0.80144	0.86647	0.01424
2.395000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.401000	/leap_motion_right	4	ffff	1.64155	0.80139	0.86643	0.01568
2.413000	/leap_motion_right	4	ffff	1.64145	0.80130	0.86640	0.01500
2.413000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.419000	/leap_motion_right	4	ffff	1.64130	0.80124	0.86635	0.01787
2.431000	/leap_motion_right	4	ffff	1.64108	0.80121	0.86641	0.02425
2.431000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.449000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.449000	/leap_motion_right	4	ffff	1.64093	0.80120	0.86637	0.01623
2.449000	/leap_motion_right	4	ffff	1.64084	0.80119	0.86623	0.01766
2.461000	/leap_motion_right	4	ffff	1.64077	0.80115	0.86618	0.01035
2.461000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.467000	/leap_motion_right	4	ffff	1.64081	0.80120	0.86608	0.01174
2.480000	/leap_motion_right	4	ffff	1.64068	0.80118	0.86608	0.01352
2.480000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.486000	/leap_motion_right	4	ffff	1.64058	0.80118	0.86600	0.01334
2.498000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.498000	/leap_motion_right	4	ffff	1.64046	0.80115	0.86600	0.01357
2.504000	/leap_motion_right	4	ffff	1.64051	0.80114	0.86595	0.00799
2.516000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.516000	/leap_motion_right	4	ffff	1.64050	0.80111	0.86586	0.01058
2.522000	/leap_motion_right	4	ffff	1.64046	0.80108	0.86576	0.01218
2.528000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.534000	/leap_motion_right	4	ffff	1.64035	0.80113	0.86574	0.01312
2.546000	/leap_motion_right	4	ffff	1.64027	0.80109	0.86580	0.01196
2.546000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.552000	/leap_motion_right	4	ffff	1.64020	0.80106	0.86582	0.00753
2.564000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.564000	/leap_motion_right	4	ffff	1.64025	0.80111	0.86579	0.00851
2.570000	/leap_motion_right	4	ffff	1.64027	0.80109	0.86589	0.01140
2.582000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.582000	/leap_motion_right	4	ffff	1.64026	0.80120	0.86594	0.01300
2.588000	/leap_motion_right	4	ffff	1.64017	0.80112	0.86595	0.01207
2.594000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.600000	/leap_motion_right	4	ffff	1.64000	0.80114	0.86597	0.01806
2.612000	/leap_motion_right	4	ffff	1.63993	0.80110	0.86582	0.01742
2.612000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.618000	/leap_motion_right	4	ffff	1.63988	0.80110	0.86578	0.00716
2.630000	/leap_motion_right	4	ffff	1.63978	0.80102	0.86571	0.01645
2.630000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.636000	/leap_motion_right	4	ffff	1.63957	0.80101	0.86572	0.02174
2.648000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.648000	/leap_motion_right	4	ffff	1.63939	0.80095	0.86571	0.02068
2.660000	/leap_motion_right	4	ffff	1.63926	0.80090	0.86565	0.01529
2.666000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.666000	/leap_motion_right	4	ffff	1.63926	0.80089	0.86556	0.00937
2.677000	/leap_motion_right	4	ffff	1.63921	0.80091	0.86558	0.00601
2.677000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.683000	/leap_motion_right	4	ffff	1.63913	0.80095	0.86565	0.01178
2.695000	/leap_motion_right	4	ffff	1.63906	0.80094	0.86568	0.00834
2.695000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.701000	/leap_motion_right	4	ffff	1.63891	0.80093	0.86584	0.02343
2.713000	/leap_motion_right	4	ffff	1.63884	0.80085	0.86583	0.01200
2.713000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.725000	/leap_motion_right	4	ffff	1.63871	0.80080	0.86584	0.01459
2.731000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.731000	/leap_motion_right	4	ffff	1.63865	0.80073	0.86583	0.00913
2.743000	/leap_motion_right	4	ffff	1.63867	0.80064	0.86566	0.02003
2.749000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.749000	/leap_motion_right	4	ffff	1.63866	0.80055	0.86554	0.01630
2.761000	/leap_motion_right	4	ffff	1.63861	0.80056	0.86548	0.00899
2.761000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.773000	/leap_motion_right	4	ffff	1.63854	0.80055	0.86534	0.01672
2.779000	/leap_motion_right	4	ffff	1.63849	0.80053	0.86521	0.01460
2.779000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.791000	/leap_motion_right	4	ffff	1.63842	0.80049	0.86513	0.01134
2.797000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.797000	/leap_motion_right	4	ffff	1.63836	0.80038	0.86500	0.01908
2.809000	/leap_motion_right	4	ffff	1.63824	0.80034	0.86502	0.01395
2.815000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.815000	/leap_motion_right	4	ffff	1.63822	0.80031	0.86483	0.01981
2.827000	/leap_motion_right	4	ffff	1.63816	0.80026	0.86477	0.01069
2.827000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.839000	/leap_motion_right	4	ffff	1.63811	0.80015	0.86470	0.01475
2.845000	/leap_motion_right	4	ffff	1.63808	0.80004	0.86460	0.01602
2.845000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.857000	/leap_motion_right	4	ffff	1.63809	0.79984	0.86456	0.02267
2.863000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.863000	/leap_motion_right	4	ffff	1.63795	0.79981	0.86462	0.01605
2.875000	/leap_motion_right	4	ffff	1.63788	0.79972	0.86459	0.01227
2.881000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.881000	/leap_motion_right	4	ffff	1.63786	0.79974	0.86455	0.00532
2.893000	/leap_motion_right	4	ffff	1.63780	0.79978	0.86450	0.00931
2.893000	/abs_pen_xy	2	ff	-10.00000	-10.00000
2.905000	/leap_motion_right	4	ffff	1.63768	0.79976	0.86454	0.01395
